edu,infra,agri,hea,eco
0.1430886437354057,0.1195806068353181,0.12801478665683,0.1253752247138558,0.1349354041459114
0.2443668409477995,0.1392430831938413,0.148871410391063,0.1419622729771885,0.1285324429109613
0.1348396295814701,0.1311368948824127,0.1277665953652644,0.1232598393280114,0.1227393589096413
0.1221750756665812,0.1298642592834665,0.1326064043819644,0.1276547626435441,0.1326732014870313
0.1499207462917522,0.1636916453682042,0.1420015208565475,0.1470278759400192,0.1385267145840929
0.1575078656873183,0.1386430657708423,0.1533999262104605,0.1777267267383372,0.1517963337265906
0.1564974106007046,0.1545093019577154,0.1443252474571519,0.1657357037745654,0.1435327771345419
0.1692030430442269,0.1697477971068923,0.1640186523670927,0.1421341001823296,0.1342347270764792
